"n","j","k","m","theta","replication","index_form","index"
100,5,6,5,1,58,"multinomial",1.52987610457848
100,5,6,5,1,58,"mixed",1.52915782379147
100,5,6,5,1,58,"mixed_population",1.52915749130785
100,5,6,5,1,59,"multinomial",1.58742039198714
100,5,6,5,1,59,"mixed",1.58340724989709
100,5,6,5,1,59,"mixed_population",1.58340684251814
100,5,6,5,1,60,"multinomial",1.60225567446703
100,5,6,5,1,60,"mixed",1.5903507907699
100,5,6,5,1,60,"mixed_population",1.59035043466251
100,5,6,5,1,61,"multinomial",1.5081156242035
100,5,6,5,1,61,"mixed",1.50099926058445
100,5,6,5,1,61,"mixed_population",1.50099954825674
100,5,6,5,1,62,"multinomial",1.66440128496723
100,5,6,5,1,62,"mixed",1.65542616143105
100,5,6,5,1,62,"mixed_population",1.65542613190275
100,5,6,5,1,63,"multinomial",1.55038768091929
100,5,6,5,1,63,"mixed",1.54729197637233
100,5,6,5,1,63,"mixed_population",1.54729042390162
100,5,6,5,1,64,"multinomial",1.54936097827506
100,5,6,5,1,64,"mixed",1.55514735405077
100,5,6,5,1,64,"mixed_population",1.54712766139405
100,5,6,5,1,65,"multinomial",1.62162151921291
100,5,6,5,1,65,"mixed",1.61681577887645
100,5,6,5,1,65,"mixed_population",1.61681818825518
100,5,6,5,1,66,"multinomial",1.74103022978535
100,5,6,5,1,66,"mixed",1.73201159372015
100,5,6,5,1,66,"mixed_population",1.73201172130318
100,5,6,5,1,67,"multinomial",1.63000443108412
100,5,6,5,1,67,"mixed",1.62524815408041
100,5,6,5,1,67,"mixed_population",1.62322620431205
100,5,6,5,1,68,"multinomial",1.66528455621269
100,5,6,5,1,68,"mixed",1.65031678569686
100,5,6,5,1,68,"mixed_population",1.65030540053026
100,5,6,5,1,69,"multinomial",1.60068257118244
100,5,6,5,1,69,"mixed",1.58742885114784
100,5,6,5,1,69,"mixed_population",1.58742956614195
100,5,6,5,1,70,"multinomial",1.62200060815253
100,5,6,5,1,70,"mixed",1.61004733021467
100,5,6,5,1,70,"mixed_population",1.60895168173592
100,5,6,5,1,71,"multinomial",1.54020005483688
100,5,6,5,1,71,"mixed",1.53761139366371
100,5,6,5,1,71,"mixed_population",1.5376115099295
100,5,6,5,1,72,"multinomial",1.5311300560815
100,5,6,5,1,72,"mixed",1.52336139863855
100,5,6,5,1,72,"mixed_population",1.52336116666431
100,5,6,5,1,73,"multinomial",1.58107642250561
100,5,6,5,1,73,"mixed",1.59514918879724
100,5,6,5,1,73,"mixed_population",1.58694475837034
100,5,6,5,1,74,"multinomial",1.58231977568633
100,5,6,5,1,74,"mixed",1.57383363984415
100,5,6,5,1,74,"mixed_population",1.57383772197981
100,5,6,5,1,75,"multinomial",1.57166433286826
100,5,6,5,1,75,"mixed",1.56508070220825
100,5,6,5,1,75,"mixed_population",1.56508057740867
100,5,6,5,1,76,"multinomial",1.58141560293966
100,5,6,5,1,76,"mixed",1.58360582840003
100,5,6,5,1,76,"mixed_population",1.57814419603969
100,5,6,5,1,77,"multinomial",1.63483675680331
100,5,6,5,1,77,"mixed",1.63234987252076
100,5,6,5,1,77,"mixed_population",1.63235053590064
100,5,6,5,1,78,"multinomial",1.58498191063956
100,5,6,5,1,78,"mixed",1.57524322731046
100,5,6,5,1,78,"mixed_population",1.57524343052093
100,5,6,5,1,79,"multinomial",1.66661757385893
100,5,6,5,1,79,"mixed",1.68291671332091
100,5,6,5,1,79,"mixed_population",1.67387859772124
100,5,6,5,1,80,"multinomial",1.65291262577208
100,5,6,5,1,80,"mixed",1.64600506516799
100,5,6,5,1,80,"mixed_population",1.64454605791343
100,5,6,5,1,81,"multinomial",1.62998099484479
100,5,6,5,1,81,"mixed",1.63647535044827
100,5,6,5,1,81,"mixed_population",1.63274834021575
100,5,6,5,1,82,"multinomial",1.64742148603455
100,5,6,5,1,82,"mixed",1.63970303402923
100,5,6,5,1,82,"mixed_population",1.63969975210531
100,5,6,5,1,83,"multinomial",1.65914337901772
100,5,6,5,1,83,"mixed",1.65010948161541
100,5,6,5,1,83,"mixed_population",1.65010980960425
100,5,6,5,1,84,"multinomial",1.70047266392051
100,5,6,5,1,84,"mixed",1.69369169631751
100,5,6,5,1,84,"mixed_population",1.69368952412721
100,5,6,5,1,85,"multinomial",1.62317784288006
100,5,6,5,1,85,"mixed",1.61870558466787
100,5,6,5,1,85,"mixed_population",1.61870658855586
100,5,6,5,1,86,"multinomial",1.54014099477317
100,5,6,5,1,86,"mixed",1.53503650632495
100,5,6,5,1,86,"mixed_population",1.53503632955613
100,5,6,5,1,87,"multinomial",1.60369148804995
100,5,6,5,1,87,"mixed",1.59822095630928
100,5,6,5,1,87,"mixed_population",1.5982213149992
100,5,6,5,1,88,"multinomial",1.53398609382639
100,5,6,5,1,88,"mixed",1.53073034453445
100,5,6,5,1,88,"mixed_population",1.53073029868859
100,5,6,5,1,89,"multinomial",1.51809109341807
100,5,6,5,1,89,"mixed",1.50566822181931
100,5,6,5,1,89,"mixed_population",1.50566790283482
100,5,6,5,1,90,"multinomial",1.60232236941544
100,5,6,5,1,90,"mixed",1.61023654287147
100,5,6,5,1,90,"mixed_population",1.60541257874853
100,5,6,5,1,91,"multinomial",1.63340044411733
100,5,6,5,1,91,"mixed",1.63328703588216
100,5,6,5,1,91,"mixed_population",1.63138408994552
100,5,6,5,1,92,"multinomial",1.75358182803459
100,5,6,5,1,92,"mixed",1.74724417465167
100,5,6,5,1,92,"mixed_population",1.74724326738435
100,5,6,5,1,93,"multinomial",1.69256284926728
100,5,6,5,1,93,"mixed",1.68415987767481
100,5,6,5,1,93,"mixed_population",1.68415717539087
100,5,6,5,1,94,"multinomial",1.65886868889829
100,5,6,5,1,94,"mixed",1.65373186484426
100,5,6,5,1,94,"mixed_population",1.65072763174128
100,5,6,5,1,95,"multinomial",1.67996867683047
100,5,6,5,1,95,"mixed",1.66623831043555
100,5,6,5,1,95,"mixed_population",1.66623795702702
100,5,6,5,1,96,"multinomial",1.57784987977334
100,5,6,5,1,96,"mixed",1.57391263082293
100,5,6,5,1,96,"mixed_population",1.57391257361816
100,5,6,5,1,97,"multinomial",1.55622363941914
100,5,6,5,1,97,"mixed",1.54599204720548
100,5,6,5,1,97,"mixed_population",1.54598738128077
100,5,6,5,1,98,"multinomial",1.56465500651061
100,5,6,5,1,98,"mixed",1.56111038732783
100,5,6,5,1,98,"mixed_population",1.56111039763482
100,5,6,5,1,99,"multinomial",1.56313320603121
100,5,6,5,1,99,"mixed",1.55414195811016
100,5,6,5,1,99,"mixed_population",1.55413849121202
100,5,6,5,1,100,"multinomial",1.54640342035285
100,5,6,5,1,100,"mixed",1.54354197749834
100,5,6,5,1,100,"mixed_population",1.54354263144333
100,5,6,5,10,1,"multinomial",2.43952890460283
100,5,6,5,10,1,"mixed",2.47912880118943
100,5,6,5,10,1,"mixed_population",2.40554011664721
100,5,6,5,10,2,"multinomial",2.53047232142902
100,5,6,5,10,2,"mixed",2.65383915741592
100,5,6,5,10,2,"mixed_population",2.51666823145198
100,5,6,5,10,3,"multinomial",2.5178172944019
100,5,6,5,10,3,"mixed",2.61316239068574
100,5,6,5,10,3,"mixed_population",2.49717510739017
100,5,6,5,10,4,"multinomial",2.50688115163992
100,5,6,5,10,4,"mixed",2.61650316495065
100,5,6,5,10,4,"mixed_population",2.47941997733325
100,5,6,5,10,5,"multinomial",2.49346390835747
100,5,6,5,10,5,"mixed",2.62602414224048
100,5,6,5,10,5,"mixed_population",2.46981858897267
100,5,6,5,10,6,"multinomial",2.45175872980645
100,5,6,5,10,6,"mixed",2.5553551240152
100,5,6,5,10,6,"mixed_population",2.43487495241864
100,5,6,5,10,7,"multinomial",2.45260429858234
100,5,6,5,10,7,"mixed",2.56808123524817
100,5,6,5,10,7,"mixed_population",2.42813607944511
100,5,6,5,10,8,"multinomial",2.34090138637897
100,5,6,5,10,8,"mixed",2.46379208607296
100,5,6,5,10,8,"mixed_population",2.31189980250521
100,5,6,5,10,9,"multinomial",2.4207610905336
100,5,6,5,10,9,"mixed",2.49981731830896
100,5,6,5,10,9,"mixed_population",2.39386601656991
100,5,6,5,10,10,"multinomial",2.46555007511369
100,5,6,5,10,10,"mixed",2.57055345949041
100,5,6,5,10,10,"mixed_population",2.46070319332332
100,5,6,5,10,11,"multinomial",2.46125487523342
100,5,6,5,10,11,"mixed",2.55393346373174
100,5,6,5,10,11,"mixed_population",2.42958657782957
100,5,6,5,10,12,"multinomial",2.45643993715098
100,5,6,5,10,12,"mixed",2.51097257089589
100,5,6,5,10,12,"mixed_population",2.40815224487006
100,5,6,5,10,13,"multinomial",2.46559509697445
100,5,6,5,10,13,"mixed",2.60655053732766
100,5,6,5,10,13,"mixed_population",2.4436166967611
100,5,6,5,10,14,"multinomial",2.49448083359025
100,5,6,5,10,14,"mixed",2.63104278711551
100,5,6,5,10,14,"mixed_population",2.48499709428615
100,5,6,5,10,15,"multinomial",2.49682638186964
100,5,6,5,10,15,"mixed",2.60744820276147
100,5,6,5,10,15,"mixed_population",2.45261439855002
100,5,6,5,10,16,"multinomial",2.44657713725909
100,5,6,5,10,16,"mixed",2.53117423262143
100,5,6,5,10,16,"mixed_population",2.42399659025458
100,5,6,5,10,17,"multinomial",2.44893944791678
100,5,6,5,10,17,"mixed",2.55300383030482
100,5,6,5,10,17,"mixed_population",2.41485133384915
100,5,6,5,10,18,"multinomial",2.35546433817316
100,5,6,5,10,18,"mixed",2.394655636621
100,5,6,5,10,18,"mixed_population",2.34113641314352
100,5,6,5,10,19,"multinomial",2.49607596661223
100,5,6,5,10,19,"mixed",2.58586476166118
100,5,6,5,10,19,"mixed_population",2.48412271014565
100,5,6,5,10,20,"multinomial",2.45237258044318
100,5,6,5,10,20,"mixed",2.55428326545525
100,5,6,5,10,20,"mixed_population",2.42867621941429
100,5,6,5,10,21,"multinomial",2.51799362598954
100,5,6,5,10,21,"mixed",2.56710627357473
100,5,6,5,10,21,"mixed_population",2.50171671628515
100,5,6,5,10,22,"multinomial",2.39964170195524
100,5,6,5,10,22,"mixed",2.48785792804839
100,5,6,5,10,22,"mixed_population",2.37802926961952
100,5,6,5,10,23,"multinomial",2.43392478130064
100,5,6,5,10,23,"mixed",2.50234774639944
100,5,6,5,10,23,"mixed_population",2.40580804810593
100,5,6,5,10,24,"multinomial",2.51262925428607
100,5,6,5,10,24,"mixed",2.61732092206262
100,5,6,5,10,24,"mixed_population",2.50985039287105
100,5,6,5,10,25,"multinomial",2.50792811163529
100,5,6,5,10,25,"mixed",2.68983339130712
100,5,6,5,10,25,"mixed_population",2.47651787702225
100,5,6,5,10,26,"multinomial",2.39655116770049
100,5,6,5,10,26,"mixed",2.45765348980063
100,5,6,5,10,26,"mixed_population",2.37048178158384
100,5,6,5,10,27,"multinomial",2.44445575942339
100,5,6,5,10,27,"mixed",2.53185319311129
100,5,6,5,10,27,"mixed_population",2.43025420724193
100,5,6,5,10,28,"multinomial",2.4836209396356
100,5,6,5,10,28,"mixed",2.59423013228379
100,5,6,5,10,28,"mixed_population",2.46214637984325
100,5,6,5,10,29,"multinomial",2.49696681955967
100,5,6,5,10,29,"mixed",2.5968629137204
100,5,6,5,10,29,"mixed_population",2.47222685321922
100,5,6,5,10,30,"multinomial",2.34473016188842
100,5,6,5,10,30,"mixed",2.45996435429072
100,5,6,5,10,30,"mixed_population",2.32970649706988
100,5,6,5,10,31,"multinomial",2.4778384346315
100,5,6,5,10,31,"mixed",2.58084613543323
100,5,6,5,10,31,"mixed_population",2.45911485541004
100,5,6,5,10,32,"multinomial",2.48924414330104
100,5,6,5,10,32,"mixed",2.55526865605071
100,5,6,5,10,32,"mixed_population",2.45859470458244
100,5,6,5,10,33,"multinomial",2.49476593187788
100,5,6,5,10,33,"mixed",2.59088324476518
100,5,6,5,10,33,"mixed_population",2.46377780453688
100,5,6,5,10,34,"multinomial",2.36599692193018
100,5,6,5,10,34,"mixed",2.440948706029
100,5,6,5,10,34,"mixed_population",2.34121235348624
100,5,6,5,10,35,"multinomial",2.53116992067238
100,5,6,5,10,35,"mixed",2.66364651415728
100,5,6,5,10,35,"mixed_population",2.5146418745522
100,5,6,5,10,36,"multinomial",2.43853585223688
100,5,6,5,10,36,"mixed",2.55661237277805
100,5,6,5,10,36,"mixed_population",2.42007491657138
100,5,6,5,10,37,"multinomial",2.48758657597582
100,5,6,5,10,37,"mixed",2.56501736183957
100,5,6,5,10,37,"mixed_population",2.45739387056699
100,5,6,5,10,38,"multinomial",2.45282209599205
100,5,6,5,10,38,"mixed",2.57287669776751
100,5,6,5,10,38,"mixed_population",2.41995283487452
100,5,6,5,10,39,"multinomial",2.34413226536921
100,5,6,5,10,39,"mixed",2.45557714148734
100,5,6,5,10,39,"mixed_population",2.31948612821397
100,5,6,5,10,40,"multinomial",2.34415183223742
100,5,6,5,10,40,"mixed",2.47200477760948
100,5,6,5,10,40,"mixed_population",2.31486407440269
100,5,6,5,10,41,"multinomial",2.4222505516746
100,5,6,5,10,41,"mixed",2.49208853651269
100,5,6,5,10,41,"mixed_population",2.39450619986998
100,5,6,5,10,42,"multinomial",2.40521368230831
100,5,6,5,10,42,"mixed",2.51478601939798
100,5,6,5,10,42,"mixed_population",2.35606668544873
100,5,6,5,10,43,"multinomial",2.45980937802029
100,5,6,5,10,43,"mixed",2.54871555156773
100,5,6,5,10,43,"mixed_population",2.44552970606175
100,5,6,5,10,44,"multinomial",2.58052874820137
100,5,6,5,10,44,"mixed",2.66783348799283
100,5,6,5,10,44,"mixed_population",2.53240921485775
100,5,6,5,10,45,"multinomial",2.46113065550774
100,5,6,5,10,45,"mixed",2.62040911589772
100,5,6,5,10,45,"mixed_population",2.44811743536424
100,5,6,5,10,46,"multinomial",2.34313966492141
100,5,6,5,10,46,"mixed",2.45494665682747
100,5,6,5,10,46,"mixed_population",2.32135366791891
100,5,6,5,10,47,"multinomial",2.45046631684787
100,5,6,5,10,47,"mixed",2.51211003968824
100,5,6,5,10,47,"mixed_population",2.42145065297068
100,5,6,5,10,48,"multinomial",2.42380423078519
100,5,6,5,10,48,"mixed",2.51817642150717
100,5,6,5,10,48,"mixed_population",2.40683090878649
100,5,6,5,10,49,"multinomial",2.53141048697657
100,5,6,5,10,49,"mixed",2.6148183803833
100,5,6,5,10,49,"mixed_population",2.52593092016345
100,5,6,5,10,50,"multinomial",2.39576434117701
100,5,6,5,10,50,"mixed",2.53292834199508
100,5,6,5,10,50,"mixed_population",2.36600728342171
100,5,6,5,10,51,"multinomial",2.40954255532977
100,5,6,5,10,51,"mixed",2.4855530530737
100,5,6,5,10,51,"mixed_population",2.39885373181349
100,5,6,5,10,52,"multinomial",2.50419868053411
100,5,6,5,10,52,"mixed",2.57205047699333
100,5,6,5,10,52,"mixed_population",2.47833811450389
100,5,6,5,10,53,"multinomial",2.4479031866005
100,5,6,5,10,53,"mixed",2.52730454858634
100,5,6,5,10,53,"mixed_population",2.41585721655634
100,5,6,5,10,54,"multinomial",2.47691879318017
100,5,6,5,10,54,"mixed",2.5799632882325
100,5,6,5,10,54,"mixed_population",2.46767875100153
100,5,6,5,10,55,"multinomial",2.43453129636586
100,5,6,5,10,55,"mixed",2.48851646995412
100,5,6,5,10,55,"mixed_population",2.39616943318463
100,5,6,5,10,56,"multinomial",2.50273590875401
100,5,6,5,10,56,"mixed",2.58448155200943
100,5,6,5,10,56,"mixed_population",2.48186460027648
100,5,6,5,10,57,"multinomial",2.49877611847811
100,5,6,5,10,57,"mixed",2.60483734127817
100,5,6,5,10,57,"mixed_population",2.46901227798792
100,5,6,5,10,58,"multinomial",2.38482653730118
100,5,6,5,10,58,"mixed",2.47438106259225
100,5,6,5,10,58,"mixed_population",2.37452725837378
100,5,6,5,10,59,"multinomial",2.42706996197564
100,5,6,5,10,59,"mixed",2.53289911967888
100,5,6,5,10,59,"mixed_population",2.40507221142607
100,5,6,5,10,60,"multinomial",2.45364170416325
100,5,6,5,10,60,"mixed",2.5431576689277
100,5,6,5,10,60,"mixed_population",2.43270296427672
100,5,6,5,10,61,"multinomial",2.44520068704904
100,5,6,5,10,61,"mixed",2.53852064640541
100,5,6,5,10,61,"mixed_population",2.43581984283987
100,5,6,5,10,62,"multinomial",2.4239809683421
100,5,6,5,10,62,"mixed",2.5649214201385
100,5,6,5,10,62,"mixed_population",2.40846434776877
100,5,6,5,10,63,"multinomial",2.42662050571858
100,5,6,5,10,63,"mixed",2.5352724962446
100,5,6,5,10,63,"mixed_population",2.3905247428323
100,5,6,5,10,64,"multinomial",2.47257032274212
100,5,6,5,10,64,"mixed",2.55308703546581
100,5,6,5,10,64,"mixed_population",2.4498772870165
100,5,6,5,10,65,"multinomial",2.44326885219287
100,5,6,5,10,65,"mixed",2.5220463807919
100,5,6,5,10,65,"mixed_population",2.42792478416086
100,5,6,5,10,66,"multinomial",2.46562671205692
100,5,6,5,10,66,"mixed",2.53284066898154
100,5,6,5,10,66,"mixed_population",2.45432250594704
100,5,6,5,10,67,"multinomial",2.39607448870829
100,5,6,5,10,67,"mixed",2.47995759929694
100,5,6,5,10,67,"mixed_population",2.36305055305609
100,5,6,5,10,68,"multinomial",2.39205526479158
100,5,6,5,10,68,"mixed",2.44318402860368
100,5,6,5,10,68,"mixed_population",2.36252642117783
100,5,6,5,10,69,"multinomial",2.54096092924283
100,5,6,5,10,69,"mixed",2.70066962325126
100,5,6,5,10,69,"mixed_population",2.51933423275177
100,5,6,5,10,70,"multinomial",2.48531690073738
100,5,6,5,10,70,"mixed",2.55899605949721
100,5,6,5,10,70,"mixed_population",2.46457517818961
100,5,6,5,10,71,"multinomial",2.36936364273173
100,5,6,5,10,71,"mixed",2.43615221522895
100,5,6,5,10,71,"mixed_population",2.33290941597626
100,5,6,5,10,72,"multinomial",2.3943434062863
100,5,6,5,10,72,"mixed",2.46895257959929
100,5,6,5,10,72,"mixed_population",2.38894772794634
100,5,6,5,10,73,"multinomial",2.40436176056203
100,5,6,5,10,73,"mixed",2.50282770850902
100,5,6,5,10,73,"mixed_population",2.38358380072247
100,5,6,5,10,74,"multinomial",2.4917812317051
100,5,6,5,10,74,"mixed",2.58883938954174
100,5,6,5,10,74,"mixed_population",2.45489446696976
100,5,6,5,10,75,"multinomial",2.40681441590035
100,5,6,5,10,75,"mixed",2.46894916739096
100,5,6,5,10,75,"mixed_population",2.34350145085347
100,5,6,5,10,76,"multinomial",2.46215101821071
100,5,6,5,10,76,"mixed",2.56797303390323
100,5,6,5,10,76,"mixed_population",2.44829457771153
100,5,6,5,10,77,"multinomial",2.39511229050356
100,5,6,5,10,77,"mixed",2.49958432053637
100,5,6,5,10,77,"mixed_population",2.37946545818583
100,5,6,5,10,78,"multinomial",2.50586820898102
100,5,6,5,10,78,"mixed",2.65281900183655
100,5,6,5,10,78,"mixed_population",2.47698760448715
100,5,6,5,10,79,"multinomial",2.45400942650552
100,5,6,5,10,79,"mixed",2.52920481701468
100,5,6,5,10,79,"mixed_population",2.40870639135719
100,5,6,5,10,80,"multinomial",2.44450354714874
100,5,6,5,10,80,"mixed",2.55113488172827
100,5,6,5,10,80,"mixed_population",2.41893832412062
100,5,6,5,10,81,"multinomial",2.37746021689408
100,5,6,5,10,81,"mixed",2.47333262920659
100,5,6,5,10,81,"mixed_population",2.3479304827389
100,5,6,5,10,82,"multinomial",2.42071537006433
100,5,6,5,10,82,"mixed",2.5429084904884
100,5,6,5,10,82,"mixed_population",2.39916394410547
100,5,6,5,10,83,"multinomial",2.44799746046691
100,5,6,5,10,83,"mixed",2.57919051762103
100,5,6,5,10,83,"mixed_population",2.44567591791742
100,5,6,5,10,84,"multinomial",2.45748086079042
100,5,6,5,10,84,"mixed",2.60451660595313
100,5,6,5,10,84,"mixed_population",2.446863759417
100,5,6,5,10,85,"multinomial",2.440090983817
100,5,6,5,10,85,"mixed",2.57354116434011
100,5,6,5,10,85,"mixed_population",2.41027019374423
100,5,6,5,10,86,"multinomial",2.46376868662021
100,5,6,5,10,86,"mixed",2.55017650108514
100,5,6,5,10,86,"mixed_population",2.44312312818501
100,5,6,5,10,87,"multinomial",2.50505053842437
100,5,6,5,10,87,"mixed",2.65431052314427
100,5,6,5,10,87,"mixed_population",2.47697899625315
100,5,6,5,10,88,"multinomial",2.43392220112148
100,5,6,5,10,88,"mixed",2.50421053702257
100,5,6,5,10,88,"mixed_population",2.3821363888953
100,5,6,5,10,89,"multinomial",2.359605233093
100,5,6,5,10,89,"mixed",2.45717404445775
100,5,6,5,10,89,"mixed_population",2.35676294691337
100,5,6,5,10,90,"multinomial",2.44137300561969
100,5,6,5,10,90,"mixed",2.52359331473381
100,5,6,5,10,90,"mixed_population",2.42479254307588
100,5,6,5,10,91,"multinomial",2.37578083713514
100,5,6,5,10,91,"mixed",2.48190519612682
100,5,6,5,10,91,"mixed_population",2.3591693816795
100,5,6,5,10,92,"multinomial",2.42683523475896
100,5,6,5,10,92,"mixed",2.52445894863094
100,5,6,5,10,92,"mixed_population",2.40903243573326
100,5,6,5,10,93,"multinomial",2.39820723643665
100,5,6,5,10,93,"mixed",2.45893970496293
100,5,6,5,10,93,"mixed_population",2.38648569546736
100,5,6,5,10,94,"multinomial",2.50479557792713
100,5,6,5,10,94,"mixed",2.62332659165674
100,5,6,5,10,94,"mixed_population",2.47614971164153
100,5,6,5,10,95,"multinomial",2.4968404573547
100,5,6,5,10,95,"mixed",2.57819239110148
100,5,6,5,10,95,"mixed_population",2.47907937193728
100,5,6,5,10,96,"multinomial",2.48056842839336
100,5,6,5,10,96,"mixed",2.55966014176315
100,5,6,5,10,96,"mixed_population",2.43810182884971
100,5,6,5,10,97,"multinomial",2.40946872180044
100,5,6,5,10,97,"mixed",2.51684758559566
100,5,6,5,10,97,"mixed_population",2.38605407809714
100,5,6,5,10,98,"multinomial",2.48684414773967
100,5,6,5,10,98,"mixed",2.58187757130893
100,5,6,5,10,98,"mixed_population",2.46467348860156
100,5,6,5,10,99,"multinomial",2.45252434045247
100,5,6,5,10,99,"mixed",2.58529819746344
100,5,6,5,10,99,"mixed_population",2.43518234962547
100,5,6,5,10,100,"multinomial",2.4421705707673
100,5,6,5,10,100,"mixed",2.57274391592578
100,5,6,5,10,100,"mixed_population",2.43043791425126
100,5,6,15,0.01,1,"multinomial",2.52820575654878
100,5,6,15,0.01,1,"mixed",2.52169547164442
100,5,6,15,0.01,1,"mixed_population",2.52170294954404
100,5,6,15,0.01,2,"multinomial",2.46480815699181
100,5,6,15,0.01,2,"mixed",2.46466998867374
100,5,6,15,0.01,2,"mixed_population",2.46467077270382
100,5,6,15,0.01,3,"multinomial",2.63522915764345
100,5,6,15,0.01,3,"mixed",2.62389306119321
100,5,6,15,0.01,3,"mixed_population",2.62389381720542
100,5,6,15,0.01,4,"multinomial",2.67391304874785
100,5,6,15,0.01,4,"mixed",2.67106414826156
100,5,6,15,0.01,4,"mixed_population",2.67106377611964
100,5,6,15,0.01,5,"multinomial",2.58191247044104
100,5,6,15,0.01,5,"mixed",2.57604123059989
100,5,6,15,0.01,5,"mixed_population",2.57604149300313
100,5,6,15,0.01,6,"multinomial",2.63887746332798
100,5,6,15,0.01,6,"mixed",2.637486496528
100,5,6,15,0.01,6,"mixed_population",2.63748666983405
100,5,6,15,0.01,7,"multinomial",2.59562953729948
100,5,6,15,0.01,7,"mixed",2.59552513947118
100,5,6,15,0.01,7,"mixed_population",2.59552674428862
100,5,6,15,0.01,8,"multinomial",2.68174979126394
100,5,6,15,0.01,8,"mixed",2.67542702639221
100,5,6,15,0.01,8,"mixed_population",2.67542675402742
100,5,6,15,0.01,9,"multinomial",2.443964579074
100,5,6,15,0.01,9,"mixed",2.43879976781375
100,5,6,15,0.01,9,"mixed_population",2.43879963930567
100,5,6,15,0.01,10,"multinomial",2.45901055800703
100,5,6,15,0.01,10,"mixed",2.45131945185476
100,5,6,15,0.01,10,"mixed_population",2.45131820109855
100,5,6,15,0.01,11,"multinomial",2.47347100037988
100,5,6,15,0.01,11,"mixed",2.46804633733644
100,5,6,15,0.01,11,"mixed_population",2.46804715642301
100,5,6,15,0.01,12,"multinomial",2.37479743687661
100,5,6,15,0.01,12,"mixed",2.37175020337617
100,5,6,15,0.01,12,"mixed_population",2.37174974993489
100,5,6,15,0.01,13,"multinomial",2.56424926798603
100,5,6,15,0.01,13,"mixed",2.55706117574844
100,5,6,15,0.01,13,"mixed_population",2.55705996467921
100,5,6,15,0.01,14,"multinomial",2.63733393795161
100,5,6,15,0.01,14,"mixed",2.62679256926742
100,5,6,15,0.01,14,"mixed_population",2.62679464141584
100,5,6,15,0.01,15,"multinomial",2.57009724261424
100,5,6,15,0.01,15,"mixed",2.56516658728422
100,5,6,15,0.01,15,"mixed_population",2.56516750577166
100,5,6,15,0.01,16,"multinomial",2.49990917880434
100,5,6,15,0.01,16,"mixed",2.49444583980824
100,5,6,15,0.01,16,"mixed_population",2.49444674455311
100,5,6,15,0.01,17,"multinomial",2.58576822482189
100,5,6,15,0.01,17,"mixed",2.57815570443337
100,5,6,15,0.01,17,"mixed_population",2.57815789348874
100,5,6,15,0.01,18,"multinomial",2.62941236406245
100,5,6,15,0.01,18,"mixed",2.62828109995907
100,5,6,15,0.01,18,"mixed_population",2.62828025594695
100,5,6,15,0.01,19,"multinomial",2.70752937209002
100,5,6,15,0.01,19,"mixed",2.70216669117805
100,5,6,15,0.01,19,"mixed_population",2.70216734035859
100,5,6,15,0.01,20,"multinomial",2.49866241684215
100,5,6,15,0.01,20,"mixed",2.4872392744848
100,5,6,15,0.01,20,"mixed_population",2.48724129242557
100,5,6,15,0.01,21,"multinomial",2.78502205487993
100,5,6,15,0.01,21,"mixed",2.77977449679713
100,5,6,15,0.01,21,"mixed_population",2.77977404400874
100,5,6,15,0.01,22,"multinomial",2.57238961248742
100,5,6,15,0.01,22,"mixed",2.56544959214063
100,5,6,15,0.01,22,"mixed_population",2.56544821338466
100,5,6,15,0.01,23,"multinomial",2.57284934940983
100,5,6,15,0.01,23,"mixed",2.56392805034228
100,5,6,15,0.01,23,"mixed_population",2.56392802254592
100,5,6,15,0.01,24,"multinomial",2.48691673262367
100,5,6,15,0.01,24,"mixed",2.48117044159769
100,5,6,15,0.01,24,"mixed_population",2.48116987556679
100,5,6,15,0.01,25,"multinomial",2.56343810081621
100,5,6,15,0.01,25,"mixed",2.55957937744338
100,5,6,15,0.01,25,"mixed_population",2.55958040231792
100,5,6,15,0.01,26,"multinomial",2.48664643801603
100,5,6,15,0.01,26,"mixed",2.47905496983889
100,5,6,15,0.01,26,"mixed_population",2.47905441604888
100,5,6,15,0.01,27,"multinomial",2.58666444168115
100,5,6,15,0.01,27,"mixed",2.58578509568357
100,5,6,15,0.01,27,"mixed_population",2.58579491816888
100,5,6,15,0.01,28,"multinomial",2.65755066988754
100,5,6,15,0.01,28,"mixed",2.65423553556634
100,5,6,15,0.01,28,"mixed_population",2.654249048836
100,5,6,15,0.01,29,"multinomial",2.72291423881189
100,5,6,15,0.01,29,"mixed",2.7161858334463
100,5,6,15,0.01,29,"mixed_population",2.71618621449419
100,5,6,15,0.01,30,"multinomial",2.54982601114016
100,5,6,15,0.01,30,"mixed",2.54270502860863
100,5,6,15,0.01,30,"mixed_population",2.54270697547229
100,5,6,15,0.01,31,"multinomial",2.45895286790112
100,5,6,15,0.01,31,"mixed",2.45822211253007
100,5,6,15,0.01,31,"mixed_population",2.45822198593946
100,5,6,15,0.01,32,"multinomial",2.57254954819504
100,5,6,15,0.01,32,"mixed",2.56843571642374
100,5,6,15,0.01,32,"mixed_population",2.56843540074923
100,5,6,15,0.01,33,"multinomial",2.64350392881772
100,5,6,15,0.01,33,"mixed",2.63011462092063
100,5,6,15,0.01,33,"mixed_population",2.63011446043242
100,5,6,15,0.01,34,"multinomial",2.49830892897136
100,5,6,15,0.01,34,"mixed",2.4929245770729
